
http://localhost:4000/api/get/authenticate , Method = GET , Date = Fri Dec 13 2019 18:46:24 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/playerlist , Method = GET , Date = Sun Dec 15 2019 07:57:19 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/requestcommentlist , Method = GET , Date = Sun Dec 15 2019 07:57:19 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/images3/ , Method = GET , Date = Sun Dec 15 2019 07:57:19 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/authenticate , Method = GET , Date = Sun Dec 15 2019 07:57:34 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/requestlist , Method = GET , Date = Sun Dec 15 2019 07:57:34 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/authenticate , Method = GET , Date = Sun Dec 15 2019 19:27:41 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/authenticate , Method = GET , Date = Sun Dec 15 2019 19:27:57 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/requestlist , Method = GET , Date = Sun Dec 15 2019 19:27:57 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/requestlist , Method = GET , Date = Sun Dec 15 2019 19:27:57 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/authenticate , Method = GET , Date = Sun Dec 15 2019 20:07:16 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/requestlist , Method = GET , Date = Sun Dec 15 2019 20:07:16 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/ , Method = GET , Date = Mon Dec 16 2019 10:31:58 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api , Method = GET , Date = Mon Dec 16 2019 10:32:16 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/favicon.ico , Method = GET , Date = Mon Dec 16 2019 10:32:17 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/authenticate , Method = GET , Date = Mon Dec 16 2019 10:35:21 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/requestlist , Method = GET , Date = Mon Dec 16 2019 10:35:21 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/allmatches , Method = GET , Date = Mon Dec 16 2019 10:35:21 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/authenticate , Method = GET , Date = Mon Dec 16 2019 10:40:21 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/requestlist , Method = GET , Date = Mon Dec 16 2019 10:40:21 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/allmatches , Method = GET , Date = Mon Dec 16 2019 10:40:21 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/post/login , Method = POST , Date = Mon Dec 16 2019 10:40:58 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/post/login , Method = POST , Date = Mon Dec 16 2019 10:41:08 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/post/login , Method = GET , Date = Mon Dec 16 2019 10:42:54 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/countrylist , Method = GET , Date = Mon Dec 16 2019 10:44:46 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/post/login , Method = POST , Date = Mon Dec 16 2019 10:46:34 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/requestlist , Method = GET , Date = Mon Dec 16 2019 10:46:34 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/requestlist , Method = GET , Date = Mon Dec 16 2019 10:46:34 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/player/?email_id=ajith@myemail.com , Method = GET , Date = Mon Dec 16 2019 10:46:34 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/requestcommentlist , Method = GET , Date = Mon Dec 16 2019 10:46:34 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/images3/?email_id=ajith@myemail.com , Method = GET , Date = Mon Dec 16 2019 10:46:34 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/requesttemplatelist , Method = GET , Date = Mon Dec 16 2019 10:46:34 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/requestlist , Method = GET , Date = Mon Dec 16 2019 10:46:34 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/sporttypelist , Method = GET , Date = Mon Dec 16 2019 10:46:34 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/allmatches , Method = GET , Date = Mon Dec 16 2019 10:46:34 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/requeststatuslist , Method = GET , Date = Mon Dec 16 2019 10:46:34 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/player/?email_id=ajith@myemail.com , Method = GET , Date = Mon Dec 16 2019 10:46:34 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/requestcommentlist , Method = GET , Date = Mon Dec 16 2019 10:46:34 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/authenticate , Method = GET , Date = Mon Dec 16 2019 10:47:11 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/allmatches , Method = GET , Date = Mon Dec 16 2019 10:47:11 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/requestcommentlist , Method = GET , Date = Mon Dec 16 2019 10:47:11 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/requestlist , Method = GET , Date = Mon Dec 16 2019 10:47:11 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/images3/ , Method = GET , Date = Mon Dec 16 2019 10:47:11 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/player/?email_id=ajith@myemail.com , Method = GET , Date = Mon Dec 16 2019 10:47:11 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/images3/?email_id=ajith@myemail.com , Method = GET , Date = Mon Dec 16 2019 10:47:11 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/requesttemplatelist , Method = GET , Date = Mon Dec 16 2019 10:47:11 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/allmatches , Method = GET , Date = Mon Dec 16 2019 10:47:11 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/sporttypelist , Method = GET , Date = Mon Dec 16 2019 10:47:11 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/requeststatuslist , Method = GET , Date = Mon Dec 16 2019 10:47:11 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/playerlist , Method = GET , Date = Mon Dec 16 2019 10:47:11 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/requestcommentlist , Method = GET , Date = Mon Dec 16 2019 10:47:11 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/player/?email_id=ajith@myemail.com , Method = GET , Date = Mon Dec 16 2019 10:47:11 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/requestlist , Method = GET , Date = Mon Dec 16 2019 10:47:11 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/requestcommentlist , Method = GET , Date = Mon Dec 16 2019 10:47:12 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/requestlist , Method = GET , Date = Mon Dec 16 2019 10:47:12 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/requestlist , Method = GET , Date = Mon Dec 16 2019 10:47:12 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
http://localhost:4000/api/get/allmatches , Method = GET , Date = Mon Dec 16 2019 10:48:08 GMT-0700 (Mountain Standard Time) , IP = ::1 , Status = 200
